date,country,countryCode,provinceCode,city,cityCode,confirmed,suspected,cured,dead,province
2020-03-29,中国,CN,650000.0,,,76,0,73,3,新疆
2020-03-29,中国,CN,710000.0,,,298,0,39,3,台湾
2020-03-29,中国,CN,810000.0,,,641,0,118,4,香港
2020-03-29,中国,CN,820000.0,,,38,0,10,0,澳门
2020-03-30,中国,CN,110000.0,,,580,0,416,8,北京
2020-03-30,中国,CN,120000.0,,,174,0,133,3,天津
2020-03-30,中国,CN,130000.0,,,321,0,310,6,河北
2020-03-30,中国,CN,140000.0,,,136,0,133,0,山西
2020-03-30,中国,CN,150000.0,,,107,0,74,1,内蒙
2020-03-30,中国,CN,210000.0,,,139,0,124,2,辽宁
2020-03-30,中国,CN,220000.0,,,98,0,92,1,吉林
2020-03-30,中国,CN,230000.0,,,484,0,469,13,黑龙江
2020-03-30,中国,CN,310000.0,,,509,0,338,5,上海
2020-03-30,中国,CN,320000.0,,,646,0,631,0,江苏
2020-03-30,中国,CN,330000.0,,,1257,0,1226,1,浙江
2020-03-30,中国,CN,340000.0,,,990,0,984,6,安徽
2020-03-30,中国,CN,350000.0,,,343,0,295,1,福建
2020-03-30,中国,CN,360000.0,,,937,0,935,1,江西
2020-03-30,中国,CN,370000.0,,,774,0,753,7,山东
2020-03-30,中国,CN,410000.0,,,1276,0,1251,22,河南
2020-03-30,中国,CN,420000.0,,,67801,0,63153,3187,湖北
2020-03-30,中国,CN,430000.0,,,1018,0,1014,4,湖南
2020-03-30,中国,CN,440000.0,,,1490,0,1353,8,广东
2020-03-30,中国,CN,450000.0,,,254,0,250,2,广西
2020-03-30,中国,CN,460000.0,,,168,0,162,6,海南
2020-03-30,中国,CN,500000.0,,,579,0,570,6,重庆
2020-03-30,中国,CN,510000.0,,,550,0,536,3,四川
2020-03-30,中国,CN,520000.0,,,147,0,144,2,贵州
2020-03-30,中国,CN,530000.0,,,181,0,172,2,云南
2020-03-30,中国,CN,540000.0,,,1,0,1,0,西藏
2020-03-30,中国,CN,610000.0,,,253,0,242,3,陕西
2020-03-30,中国,CN,620000.0,,,138,0,125,2,甘肃
2020-03-30,中国,CN,630000.0,,,18,0,18,0,青海
2020-03-30,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-03-30,中国,CN,650000.0,,,76,0,73,3,新疆
2020-03-30,中国,CN,710000.0,,,306,0,39,5,台湾
2020-03-30,中国,CN,810000.0,,,682,0,124,4,香港
2020-03-30,中国,CN,820000.0,,,39,0,10,0,澳门
2020-03-31,中国,CN,110000.0,,,580,0,418,8,北京
2020-03-31,中国,CN,120000.0,,,174,0,135,3,天津
2020-03-31,中国,CN,130000.0,,,323,0,310,6,河北
2020-03-31,中国,CN,140000.0,,,137,0,133,0,山西
2020-03-31,中国,CN,150000.0,,,111,0,74,1,内蒙
2020-03-31,中国,CN,210000.0,,,140,0,124,2,辽宁
2020-03-31,中国,CN,220000.0,,,98,0,92,1,吉林
2020-03-31,中国,CN,230000.0,,,484,0,469,13,黑龙江
2020-03-31,中国,CN,310000.0,,,516,0,341,6,上海
2020-03-31,中国,CN,320000.0,,,646,0,631,0,江苏
2020-03-31,中国,CN,330000.0,,,1257,0,1226,1,浙江
2020-03-31,中国,CN,340000.0,,,990,0,984,6,安徽
2020-03-31,中国,CN,350000.0,,,345,0,297,1,福建
2020-03-31,中国,CN,360000.0,,,937,0,935,1,江西
2020-03-31,中国,CN,370000.0,,,774,0,753,7,山东
2020-03-31,中国,CN,410000.0,,,1276,0,1251,22,河南
2020-03-31,中国,CN,420000.0,,,67802,0,63326,3193,湖北
2020-03-31,中国,CN,430000.0,,,1018,0,1014,4,湖南
2020-03-31,中国,CN,440000.0,,,1501,0,1357,8,广东
2020-03-31,中国,CN,450000.0,,,254,0,250,2,广西
2020-03-31,中国,CN,460000.0,,,168,0,162,6,海南
2020-03-31,中国,CN,500000.0,,,579,0,570,6,重庆
2020-03-31,中国,CN,510000.0,,,552,0,536,3,四川
2020-03-31,中国,CN,520000.0,,,147,0,144,2,贵州
2020-03-31,中国,CN,530000.0,,,182,0,172,2,云南
2020-03-31,中国,CN,540000.0,,,1,0,1,0,西藏
2020-03-31,中国,CN,610000.0,,,255,0,242,3,陕西
2020-03-31,中国,CN,620000.0,,,138,0,125,2,甘肃
2020-03-31,中国,CN,630000.0,,,18,0,18,0,青海
2020-03-31,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-03-31,中国,CN,650000.0,,,76,0,73,3,新疆
2020-03-31,中国,CN,710000.0,,,322,0,39,5,台湾
2020-03-31,中国,CN,810000.0,,,714,0,128,4,香港
2020-03-31,中国,CN,820000.0,,,41,0,10,0,澳门
2020-04-01,中国,CN,110000.0,,,582,0,424,8,北京
2020-04-01,中国,CN,120000.0,,,176,0,135,3,天津
2020-04-01,中国,CN,130000.0,,,325,0,310,6,河北
2020-04-01,中国,CN,140000.0,,,137,0,133,0,山西
2020-04-01,中国,CN,150000.0,,,117,0,74,1,内蒙
2020-04-01,中国,CN,210000.0,,,140,0,124,2,辽宁
2020-04-01,中国,CN,220000.0,,,98,0,92,1,吉林
2020-04-01,中国,CN,230000.0,,,488,0,469,13,黑龙江
2020-04-01,中国,CN,310000.0,,,522,0,343,6,上海
2020-04-01,中国,CN,320000.0,,,647,0,631,0,江苏
2020-04-01,中国,CN,330000.0,,,1258,0,1228,1,浙江
2020-04-01,中国,CN,340000.0,,,990,0,984,6,安徽
2020-04-01,中国,CN,350000.0,,,345,0,299,1,福建
2020-04-01,中国,CN,360000.0,,,937,0,935,1,江西
2020-04-01,中国,CN,370000.0,,,775,0,753,7,山东
2020-04-01,中国,CN,410000.0,,,1276,0,1251,22,河南
2020-04-01,中国,CN,420000.0,,,67802,0,63470,3199,湖北
2020-04-01,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-01,中国,CN,440000.0,,,1507,0,1365,8,广东
2020-04-01,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-01,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-01,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-01,中国,CN,510000.0,,,554,0,537,3,四川
2020-04-01,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-01,中国,CN,530000.0,,,183,0,172,2,云南
2020-04-01,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-01,中国,CN,610000.0,,,255,0,242,3,陕西
2020-04-01,中国,CN,620000.0,,,138,0,127,2,甘肃
2020-04-01,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-01,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-01,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-01,中国,CN,710000.0,,,329,0,45,5,台湾
2020-04-01,中国,CN,810000.0,,,765,0,147,4,香港
2020-04-01,中国,CN,820000.0,,,41,0,10,0,澳门
2020-04-02,中国,CN,110000.0,,,583,0,434,8,北京
2020-04-02,中国,CN,120000.0,,,177,0,140,3,天津
2020-04-02,中国,CN,130000.0,,,326,0,310,6,河北
2020-04-02,中国,CN,140000.0,,,137,0,133,0,山西
2020-04-02,中国,CN,150000.0,,,117,0,74,1,内蒙
2020-04-02,中国,CN,210000.0,,,141,0,124,2,辽宁
2020-04-02,中国,CN,220000.0,,,98,0,92,1,吉林
2020-04-02,中国,CN,230000.0,,,489,0,469,13,黑龙江
2020-04-02,中国,CN,310000.0,,,526,0,343,6,上海
2020-04-02,中国,CN,320000.0,,,651,0,632,0,江苏
2020-04-02,中国,CN,330000.0,,,1260,0,1228,1,浙江
2020-04-02,中国,CN,340000.0,,,990,0,984,6,安徽
2020-04-02,中国,CN,350000.0,,,349,0,300,1,福建
2020-04-02,中国,CN,360000.0,,,937,0,935,1,江西
2020-04-02,中国,CN,370000.0,,,778,0,754,7,山东
2020-04-02,中国,CN,410000.0,,,1276,0,1251,22,河南
2020-04-02,中国,CN,420000.0,,,67802,0,63470,3203,湖北
2020-04-02,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-02,中国,CN,440000.0,,,1514,0,1368,8,广东
2020-04-02,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-02,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-02,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-02,中国,CN,510000.0,,,555,0,537,3,四川
2020-04-02,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-02,中国,CN,530000.0,,,184,0,172,2,云南
2020-04-02,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-02,中国,CN,610000.0,,,255,0,244,3,陕西
2020-04-02,中国,CN,620000.0,,,138,0,127,2,甘肃
2020-04-02,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-02,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-02,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-02,中国,CN,710000.0,,,339,0,50,5,台湾
2020-04-02,中国,CN,810000.0,,,802,0,154,4,香港
2020-04-02,中国,CN,820000.0,,,41,0,10,0,澳门
2020-04-03,中国,CN,110000.0,,,585,0,438,8,北京
2020-04-03,中国,CN,120000.0,,,180,0,140,3,天津
2020-04-03,中国,CN,130000.0,,,326,0,310,6,河北
2020-04-03,中国,CN,140000.0,,,137,0,133,0,山西
2020-04-03,中国,CN,150000.0,,,117,0,74,1,内蒙
2020-04-03,中国,CN,210000.0,,,141,0,125,2,辽宁
2020-04-03,中国,CN,220000.0,,,98,0,92,1,吉林
2020-04-03,中国,CN,230000.0,,,491,0,469,13,黑龙江
2020-04-03,中国,CN,310000.0,,,529,0,348,6,上海
2020-04-03,中国,CN,320000.0,,,651,0,632,0,江苏
2020-04-03,中国,CN,330000.0,,,1262,0,1229,1,浙江
2020-04-03,中国,CN,340000.0,,,990,0,984,6,安徽
2020-04-03,中国,CN,350000.0,,,350,0,301,1,福建
2020-04-03,中国,CN,360000.0,,,937,0,935,1,江西
2020-04-03,中国,CN,370000.0,,,778,0,755,7,山东
2020-04-03,中国,CN,410000.0,,,1276,0,1251,22,河南
2020-04-03,中国,CN,420000.0,,,67803,0,63470,3207,湖北
2020-04-03,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-03,中国,CN,440000.0,,,1516,0,1378,8,广东
2020-04-03,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-03,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-03,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-03,中国,CN,510000.0,,,557,0,538,3,四川
2020-04-03,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-03,中国,CN,530000.0,,,184,0,172,2,云南
2020-04-03,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-03,中国,CN,610000.0,,,256,0,245,3,陕西
2020-04-03,中国,CN,620000.0,,,138,0,131,2,甘肃
2020-04-03,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-03,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-03,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-03,中国,CN,710000.0,,,348,0,50,5,台湾
2020-04-03,中国,CN,810000.0,,,845,0,173,4,香港
2020-04-03,中国,CN,820000.0,,,43,0,10,0,澳门
2020-04-04,中国,CN,110000.0,,,586,0,441,8,北京
2020-04-04,中国,CN,120000.0,,,180,0,144,3,天津
2020-04-04,中国,CN,130000.0,,,327,0,310,6,河北
2020-04-04,中国,CN,140000.0,,,138,0,133,0,山西
2020-04-04,中国,CN,150000.0,,,117,0,74,1,内蒙
2020-04-04,中国,CN,210000.0,,,142,0,126,2,辽宁
2020-04-04,中国,CN,220000.0,,,98,0,92,1,吉林
2020-04-04,中国,CN,230000.0,,,504,0,469,13,黑龙江
2020-04-04,中国,CN,310000.0,,,531,0,356,6,上海
2020-04-04,中国,CN,320000.0,,,651,0,633,0,江苏
2020-04-04,中国,CN,330000.0,,,1263,0,1230,1,浙江
2020-04-04,中国,CN,340000.0,,,990,0,984,6,安徽
2020-04-04,中国,CN,350000.0,,,350,0,303,1,福建
2020-04-04,中国,CN,360000.0,,,937,0,935,1,江西
2020-04-04,中国,CN,370000.0,,,779,0,755,7,山东
2020-04-04,中国,CN,410000.0,,,1276,0,1251,22,河南
2020-04-04,中国,CN,420000.0,,,67803,0,63470,3210,湖北
2020-04-04,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-04,中国,CN,440000.0,,,1524,0,1387,8,广东
2020-04-04,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-04,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-04,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-04,中国,CN,510000.0,,,558,0,539,3,四川
2020-04-04,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-04,中国,CN,530000.0,,,184,0,172,2,云南
2020-04-04,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-04,中国,CN,610000.0,,,256,0,245,3,陕西
2020-04-04,中国,CN,620000.0,,,138,0,131,2,甘肃
2020-04-04,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-04,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-04,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-04,中国,CN,710000.0,,,355,0,50,5,台湾
2020-04-04,中国,CN,810000.0,,,862,0,186,4,香港
2020-04-04,中国,CN,820000.0,,,44,0,10,0,澳门
2020-04-05,中国,CN,110000.0,,,587,0,443,8,北京
2020-04-05,中国,CN,120000.0,,,180,0,144,3,天津
2020-04-05,中国,CN,130000.0,,,327,0,310,6,河北
2020-04-05,中国,CN,140000.0,,,138,0,133,0,山西
2020-04-05,中国,CN,150000.0,,,118,0,74,1,内蒙
2020-04-05,中国,CN,210000.0,,,142,0,128,2,辽宁
2020-04-05,中国,CN,220000.0,,,98,0,92,1,吉林
2020-04-05,中国,CN,230000.0,,,524,0,469,13,黑龙江
2020-04-05,中国,CN,310000.0,,,536,0,383,6,上海
2020-04-05,中国,CN,320000.0,,,651,0,633,0,江苏
2020-04-05,中国,CN,330000.0,,,1264,0,1230,1,浙江
2020-04-05,中国,CN,340000.0,,,990,0,984,6,安徽
2020-04-05,中国,CN,350000.0,,,350,0,305,1,福建
2020-04-05,中国,CN,360000.0,,,937,0,935,1,江西
2020-04-05,中国,CN,370000.0,,,780,0,755,7,山东
2020-04-05,中国,CN,410000.0,,,1276,0,1252,22,河南
2020-04-05,中国,CN,420000.0,,,67803,0,63470,3212,湖北
2020-04-05,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-05,中国,CN,440000.0,,,1532,0,1395,8,广东
2020-04-05,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-05,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-05,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-05,中国,CN,510000.0,,,559,0,540,3,四川
2020-04-05,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-05,中国,CN,530000.0,,,184,0,172,2,云南
2020-04-05,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-05,中国,CN,610000.0,,,256,0,246,3,陕西
2020-04-05,中国,CN,620000.0,,,139,0,132,2,甘肃
2020-04-05,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-05,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-05,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-05,中国,CN,710000.0,,,363,0,54,5,台湾
2020-04-05,中国,CN,810000.0,,,890,0,206,4,香港
2020-04-05,中国,CN,820000.0,,,44,0,10,0,澳门
2020-04-06,中国,CN,110000.0,,,587,0,448,8,北京
2020-04-06,中国,CN,120000.0,,,180,0,151,3,天津
2020-04-06,中国,CN,130000.0,,,327,0,312,6,河北
2020-04-06,中国,CN,140000.0,,,138,0,133,0,山西
2020-04-06,中国,CN,150000.0,,,121,0,74,1,内蒙
2020-04-06,中国,CN,210000.0,,,144,0,130,2,辽宁
2020-04-06,中国,CN,220000.0,,,98,0,92,1,吉林
2020-04-06,中国,CN,230000.0,,,544,0,469,13,黑龙江
2020-04-06,中国,CN,310000.0,,,538,0,389,6,上海
2020-04-06,中国,CN,320000.0,,,651,0,633,0,江苏
2020-04-06,中国,CN,330000.0,,,1265,0,1230,1,浙江
2020-04-06,中国,CN,340000.0,,,990,0,984,6,安徽
2020-04-06,中国,CN,350000.0,,,351,0,305,1,福建
2020-04-06,中国,CN,360000.0,,,937,0,935,1,江西
2020-04-06,中国,CN,370000.0,,,781,0,755,7,山东
2020-04-06,中国,CN,410000.0,,,1276,0,1252,22,河南
2020-04-06,中国,CN,420000.0,,,67803,0,63470,3212,湖北
2020-04-06,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-06,中国,CN,440000.0,,,1533,0,1401,8,广东
2020-04-06,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-06,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-06,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-06,中国,CN,510000.0,,,560,0,541,3,四川
2020-04-06,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-06,中国,CN,530000.0,,,184,0,173,2,云南
2020-04-06,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-06,中国,CN,610000.0,,,256,0,246,3,陕西
2020-04-06,中国,CN,620000.0,,,139,0,132,2,甘肃
2020-04-06,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-06,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-06,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-06,中国,CN,710000.0,,,373,0,57,5,台湾
2020-04-06,中国,CN,810000.0,,,914,0,216,4,香港
2020-04-06,中国,CN,820000.0,,,44,0,10,0,澳门
2020-04-07,中国,CN,110000.0,,,588,0,455,8,北京
2020-04-07,中国,CN,120000.0,,,180,0,152,3,天津
2020-04-07,中国,CN,130000.0,,,327,0,312,6,河北
2020-04-07,中国,CN,140000.0,,,163,0,134,0,山西
2020-04-07,中国,CN,150000.0,,,124,0,74,1,内蒙
2020-04-07,中国,CN,210000.0,,,144,0,131,2,辽宁
2020-04-07,中国,CN,220000.0,,,98,0,92,1,吉林
2020-04-07,中国,CN,230000.0,,,569,0,470,13,黑龙江
2020-04-07,中国,CN,310000.0,,,543,0,406,7,上海
2020-04-07,中国,CN,320000.0,,,651,0,633,0,江苏
2020-04-07,中国,CN,330000.0,,,1266,0,1232,1,浙江
2020-04-07,中国,CN,340000.0,,,990,0,984,6,安徽
2020-04-07,中国,CN,350000.0,,,351,0,307,1,福建
2020-04-07,中国,CN,360000.0,,,937,0,935,1,江西
2020-04-07,中国,CN,370000.0,,,783,0,755,7,山东
2020-04-07,中国,CN,410000.0,,,1276,0,1252,22,河南
2020-04-07,中国,CN,420000.0,,,67803,0,63470,3213,湖北
2020-04-07,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-07,中国,CN,440000.0,,,1536,0,1411,8,广东
2020-04-07,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-07,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-07,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-07,中国,CN,510000.0,,,560,0,541,3,四川
2020-04-07,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-07,中国,CN,530000.0,,,184,0,173,2,云南
2020-04-07,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-07,中国,CN,610000.0,,,256,0,246,3,陕西
2020-04-07,中国,CN,620000.0,,,139,0,133,2,甘肃
2020-04-07,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-07,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-07,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-07,中国,CN,710000.0,,,376,0,61,5,台湾
2020-04-07,中国,CN,810000.0,,,935,0,236,4,香港
2020-04-07,中国,CN,820000.0,,,44,0,10,0,澳门
2020-04-08,中国,CN,110000.0,,,588,0,464,8,北京
2020-04-08,中国,CN,120000.0,,,181,0,152,3,天津
2020-04-08,中国,CN,130000.0,,,327,0,313,6,河北
2020-04-08,中国,CN,140000.0,,,166,0,134,0,山西
2020-04-08,中国,CN,150000.0,,,126,0,79,1,内蒙
2020-04-08,中国,CN,210000.0,,,144,0,131,2,辽宁
2020-04-08,中国,CN,220000.0,,,98,0,93,1,吉林
2020-04-08,中国,CN,230000.0,,,609,0,470,13,黑龙江
2020-04-08,中国,CN,310000.0,,,552,0,417,7,上海
2020-04-08,中国,CN,320000.0,,,651,0,633,0,江苏
2020-04-08,中国,CN,330000.0,,,1267,0,1235,1,浙江
2020-04-08,中国,CN,340000.0,,,991,0,984,6,安徽
2020-04-08,中国,CN,350000.0,,,351,0,308,1,福建
2020-04-08,中国,CN,360000.0,,,937,0,935,1,江西
2020-04-08,中国,CN,370000.0,,,783,0,756,7,山东
2020-04-08,中国,CN,410000.0,,,1276,0,1252,22,河南
2020-04-08,中国,CN,420000.0,,,67803,0,63470,3215,湖北
2020-04-08,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-08,中国,CN,440000.0,,,1539,0,1423,8,广东
2020-04-08,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-08,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-08,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-08,中国,CN,510000.0,,,560,0,541,3,四川
2020-04-08,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-08,中国,CN,530000.0,,,184,0,173,2,云南
2020-04-08,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-08,中国,CN,610000.0,,,256,0,246,3,陕西
2020-04-08,中国,CN,620000.0,,,139,0,135,2,甘肃
2020-04-08,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-08,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-08,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-08,中国,CN,710000.0,,,379,0,67,5,台湾
2020-04-08,中国,CN,810000.0,,,960,0,264,4,香港
2020-04-08,中国,CN,820000.0,,,45,0,10,0,澳门
2020-04-09,中国,CN,110000.0,,,588,0,469,8,北京
2020-04-09,中国,CN,120000.0,,,182,0,154,3,天津
2020-04-09,中国,CN,130000.0,,,327,0,313,6,河北
2020-04-09,中国,CN,140000.0,,,168,0,134,0,山西
2020-04-09,中国,CN,150000.0,,,128,0,79,1,内蒙
2020-04-09,中国,CN,210000.0,,,144,0,132,2,辽宁
2020-04-09,中国,CN,220000.0,,,98,0,95,1,吉林
2020-04-09,中国,CN,230000.0,,,638,0,470,13,黑龙江
2020-04-09,中国,CN,310000.0,,,555,0,422,7,上海
2020-04-09,中国,CN,320000.0,,,651,0,634,0,江苏
2020-04-09,中国,CN,330000.0,,,1267,0,1235,1,浙江
2020-04-09,中国,CN,340000.0,,,991,0,984,6,安徽
2020-04-09,中国,CN,350000.0,,,351,0,311,1,福建
2020-04-09,中国,CN,360000.0,,,937,0,936,1,江西
2020-04-09,中国,CN,370000.0,,,783,0,756,7,山东
2020-04-09,中国,CN,410000.0,,,1276,0,1252,22,河南
2020-04-09,中国,CN,420000.0,,,67803,0,63470,3216,湖北
2020-04-09,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-09,中国,CN,440000.0,,,1544,0,1434,8,广东
2020-04-09,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-09,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-09,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-09,中国,CN,510000.0,,,560,0,546,3,四川
2020-04-09,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-09,中国,CN,530000.0,,,184,0,173,2,云南
2020-04-09,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-09,中国,CN,610000.0,,,256,0,246,3,陕西
2020-04-09,中国,CN,620000.0,,,139,0,135,2,甘肃
2020-04-09,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-09,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-09,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-09,中国,CN,710000.0,,,380,0,80,5,台湾
2020-04-09,中国,CN,810000.0,,,973,0,293,4,香港
2020-04-09,中国,CN,820000.0,,,45,0,10,0,澳门
2020-04-10,中国,CN,110000.0,,,589,0,474,8,北京
2020-04-10,中国,CN,120000.0,,,183,0,158,3,天津
2020-04-10,中国,CN,130000.0,,,327,0,313,6,河北
2020-04-10,中国,CN,140000.0,,,172,0,135,0,山西
2020-04-10,中国,CN,150000.0,,,155,0,79,1,内蒙
2020-04-10,中国,CN,210000.0,,,145,0,133,2,辽宁
2020-04-10,中国,CN,220000.0,,,98,0,96,1,吉林
2020-04-10,中国,CN,230000.0,,,661,0,470,13,黑龙江
2020-04-10,中国,CN,310000.0,,,555,0,435,7,上海
2020-04-10,中国,CN,320000.0,,,652,0,636,0,江苏
2020-04-10,中国,CN,330000.0,,,1267,0,1236,1,浙江
2020-04-10,中国,CN,340000.0,,,991,0,984,6,安徽
2020-04-10,中国,CN,350000.0,,,351,0,317,1,福建
2020-04-10,中国,CN,360000.0,,,937,0,936,1,江西
2020-04-10,中国,CN,370000.0,,,784,0,757,7,山东
2020-04-10,中国,CN,410000.0,,,1276,0,1252,22,河南
2020-04-10,中国,CN,420000.0,,,67803,0,63470,3219,湖北
2020-04-10,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-10,中国,CN,440000.0,,,1548,0,1437,8,广东
2020-04-10,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-10,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-10,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-10,中国,CN,510000.0,,,560,0,547,3,四川
2020-04-10,中国,CN,520000.0,,,147,0,144,2,贵州
2020-04-10,中国,CN,530000.0,,,184,0,174,2,云南
2020-04-10,中国,CN,540000.0,,,1,0,1,0,西藏
2020-04-10,中国,CN,610000.0,,,256,0,248,3,陕西
2020-04-10,中国,CN,620000.0,,,139,0,135,2,甘肃
2020-04-10,中国,CN,630000.0,,,18,0,18,0,青海
2020-04-10,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-04-10,中国,CN,650000.0,,,76,0,73,3,新疆
2020-04-10,中国,CN,710000.0,,,382,0,91,6,台湾
2020-04-10,中国,CN,810000.0,,,989,0,309,4,香港
2020-04-10,中国,CN,820000.0,,,45,0,10,0,澳门
2020-04-11,中国,CN,110000.0,,,589,0,479,8,北京
2020-04-11,中国,CN,120000.0,,,183,0,161,3,天津
2020-04-11,中国,CN,130000.0,,,327,0,313,6,河北
2020-04-11,中国,CN,140000.0,,,172,0,135,0,山西
2020-04-11,中国,CN,150000.0,,,155,0,83,1,内蒙
2020-04-11,中国,CN,210000.0,,,145,0,136,2,辽宁
2020-04-11,中国,CN,220000.0,,,99,0,96,1,吉林
2020-04-11,中国,CN,230000.0,,,684,0,470,13,黑龙江
2020-04-11,中国,CN,310000.0,,,607,0,438,7,上海
2020-04-11,中国,CN,320000.0,,,653,0,638,0,江苏
2020-04-11,中国,CN,330000.0,,,1267,0,1238,1,浙江
2020-04-11,中国,CN,340000.0,,,991,0,984,6,安徽
2020-04-11,中国,CN,350000.0,,,352,0,321,1,福建
2020-04-11,中国,CN,360000.0,,,937,0,936,1,江西
2020-04-11,中国,CN,370000.0,,,784,0,757,7,山东
2020-04-11,中国,CN,410000.0,,,1276,0,1253,22,河南
2020-04-11,中国,CN,420000.0,,,67803,0,63470,3219,湖北
2020-04-11,中国,CN,430000.0,,,1019,0,1014,4,湖南
2020-04-11,中国,CN,440000.0,,,1552,0,1443,8,广东
2020-04-11,中国,CN,450000.0,,,254,0,252,2,广西
2020-04-11,中国,CN,460000.0,,,168,0,162,6,海南
2020-04-11,中国,CN,500000.0,,,579,0,570,6,重庆
2020-04-11,中国,CN,510000.0,,,560,0,547,3,四川
